data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds
FLOAT	MATRIX_ROW_MAJOR	128	128	0	METAL	ONE_COMMIT	REPORT_BEST	1	1	1	1	RMS	5.8358792e-12	0.8594293	4.4075387e-07
FLOAT	MATRIX_ROW_MAJOR	256	256	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.1460837	2.3567682e-08
FLOAT	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.0197547e-10	0.2372875	1.3647967e-07
FLOAT	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	4.0176482e-10	0.125829	3.6396844e-10
FLOAT	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	4.0229103e-10	0.1201918	2.9845002e-08
FLOAT	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	4.0229732e-10	0.1270668	4.5202622e-11
FLOAT	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	2	0	0	RMS	nan	0.1816836	4.6736656e-07
FLOAT	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	4	0	0	RMS	nan	0.2941998	8.4760543e-07
FLOAT	MATRIX_ROW_MAJOR	256	256	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	8	0	0	RMS	0.00019202332	0.4532415	3.2229968e-06
FLOAT	MATRIX_ROW_MAJOR	256	256	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	9.2151735e-12	0.0381792	1.1175956e-11
FLOAT	MATRIX_ROW_MAJOR	256	256	0	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	9.2151735e-12	0.0384999	3.6207121e-10
FLOAT	MATRIX_ROW_MAJOR	256	256	0	METAL	MULTIPLE_COMMITS	REPORT_BEST	1	1	1	1	RMS	2.4854813e-12	5.5947583	1.0800714e-05
FLOAT	MATRIX_ROW_MAJOR	256	256	0	METAL	ONE_COMMIT	REPORT_BEST	1	1	1	1	RMS	2.4854813e-12	0.7899583	1.4989405e-07
FLOAT	MATRIX_ROW_MAJOR	512	512	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.7091292	5.6084232e-08
FLOAT	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.0689185e-10	1.4212375	9.4125862e-08
FLOAT	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	1.069089e-10	0.724975	1.1883749e-07
FLOAT	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	1.069155e-10	0.5602709	7.3697192e-08
FLOAT	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	1.069007e-10	0.5835832	8.8719611e-08
